JA000047402,15-03-1976,44.933,142.583,8,0.2
USW00024144,01-07-1940,46.6056,-111.9636,1166.8,20
USC00251684,28-10-2016,40.5208,-98.0536,545,26.1
USC00030150,28-10-1909,34.2467,-93.4392,160.3,25
USC00353445,22-08-1971,42.4244,-123.3236,283.5,27.2
USC00486450,02-12-1948,43.5167,-104.3333,1250.9,11.7
SWE00136405,25-03-1993,60.48,15.43,140,5.5
USC00408873,11-04-1922,36.4167,-83.55,406,20.6
USW00013984,02-12-1917,39.5514,-97.6508,447.8,18.3
USC00292030,13-08-1937,35.4072,-104.1906,1293.6,36.1
USC00022787,20-02-1968,33.6,-114.5333,98.1,29.4
